20231200|000000|1|0001|1|06|020102041|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|45.15|1|
20231200|000000|1|0001|1|06|020102043|1||||||||PZA|1|3.00|39.60|118.80|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102043|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|118.80|1|
20231200|000000|1|0001|1|06|020102044|1||||||||PZA|1|2.00|59.64|178.92|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102044|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|178.92|1|
20231200|000000|1|0001|1|06|020102045|1||||||||PZA|1|1.00|20.95|104.76|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102045|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|104.76|1|
20231200|000000|1|0001|1|06|020102046|1||||||||PZA|1|6.00|25.67|231.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102046|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|231.00|1|
20231200|000000|1|0001|1|06|020102047|1||||||||PZA|1|2.00|46.22|92.44|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102047|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|92.44|1|
20231200|000000|1|0001|1|06|020102048|1||||||||PZA|1|3.00|9.20|27.60|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102048|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|27.60|1|
20231200|000000|1|0001|1|06|020102049|1||||||||PZA|1|4.00|13.33|66.65|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102049|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|66.65|1|
20231200|000000|1|0001|1|06|020102051|1||||||||PZA|1|5.00|31.24|204.40|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102051|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|204.40|1|
20231200|000000|1|0001|1|06|020102053|1||||||||PZA|1|6.00|13.45|94.17|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102053|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|94.17|1|
20231200|000000|1|0001|1|06|020102054|1||||||||PZA|1|2.00|3.30|9.90|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102054|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|9.90|1|
20231200|000000|1|0001|1|06|020102057|1||||||||PZA|1|8.00|18.41|147.30|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102057|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|147.30|1|
20231200|000000|1|0001|1|06|020102058|1||||||||PZA|1|4.00|83.20|332.80|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102058|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|332.80|1|
20231200|000000|1|0001|1|06|020102059|1||||||||PZA|1|4.00|27.55|165.31|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102059|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|165.31|1|
20231200|000000|1|0001|1|06|020102063|1||||||||PZA|1|1.00|30.42|86.69|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050043|1|0001|1|06|020102063|1||06/12/2023|06|1657|0043|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|1.00|30.42|30.42|0.00|0.00|0.00|1|
20231200|010023|1|0001|1|06|020102063|1||18/12/2023|01|AL022|0023|00|COMPRAS SIN ORDEN|PZA|1|1.00|35.00|35.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102063|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|86.69|1|
20231200|000000|1|0001|1|06|020102066|1||||||||PZA|1|1.00|269.49|269.49|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102066|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|269.49|1|
20231200|000000|1|0001|1|06|020102068|1||||||||PZA|1|1.00|27.00|51.58|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050043|1|0001|1|06|020102068|1||06/12/2023|06|1657|0043|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|1.00|27.00|27.00|0.00|0.00|0.00|1|
20231200|010023|1|0001|1|06|020102068|1||18/12/2023|01|AL022|0023|00|COMPRAS SIN ORDEN|PZA|1|1.00|27.00|27.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102068|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|51.58|1|
20231200|000000|1|0001|1|06|020102069|1||||||||PZA|1|0.00|12.71|813.56|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|020021|1|0001|1|06|020102069|1||18/12/2023|01|AL020|0021|02|ING. POR COMPRA|PZA|1|40.00|15.30|612.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102069|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|813.56|1|
20231200|000000|1|0001|1|06|020102070|1||||||||PZA|1|0.00|6.36|12.71|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|010003|1|0001|1|06|020102070|1||07/12/2023|01|AL003|0003|00|COMPRAS SIN ORDEN|PZA|1|4.00|7.21|28.82|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102070|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|12.71|1|
20231200|000000|1|0001|1|06|020102072|1||||||||PZA|1|6.00|4.96|29.76|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102072|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|29.76|1|
20231200|000000|1|0001|1|06|020103010|1||||||||PZA|1|4.00|80.88|401.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020103010|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|401.00|1|
20231200|000000|1|0001|1|06|020103012|1||||||||PZA|1|1.00|190.68|572.05|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020103012|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|572.05|1|
20231200|000000|1|0001|1|06|020103013|1||||||||PZA|1|12.00|21.01|252.10|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020103013|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|12.00|0.00|252.10|1|
20231200|000000|1|0001|1|06|020104004|1||||||||PZA|1|1.00|9.67|9.67|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020104004|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|9.67|1|
20231200|000000|1|0001|1|06|020104005|1||||||||PZA|1|2.00|20.76|41.52|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020104005|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|41.52|1|
